league_country,scraping_time,link,no,name,league,club,league_level,age,height,nationality,position,foot,consultancy,supplier,club_since,contract_until,international,former_international,international_games,international_goals,market_value,market_value_currency,market_value_latest_correction,highest_market_value,highest_market_value_date,starting_eleven_quote,minutes_quote,penalty_saves_quote,goal_participation_quote,instagram,injury,goals_conceded,clean_sheets,games,points_per_game,goals,assists,own_goals,ins,outs,yellow_cards,yellow_red_cards,red_cards,penalty_goals,minutes_per_goal,minutes
Russland,20230421064409,https://www.transfermarkt.ch/ilya-berkovskiy/profil/spieler/532574,11,Ilya Berkovskiy,Premier Liga,Pari NN,1.Liga,23,"1,80 m",Russland,Offensives Mittelfeld,rechts,prosm,,15.02.2021,30.06.2023,,Team PFL,3,0,350 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,500 Tsd. €,29.12.2020,13,8,,0,,,,,4,"0,50",-,-,-,1,3,-,-,-,-,-,164'
Russland,20230421064425,https://www.transfermarkt.ch/edgar-sevikyan/profil/spieler/430488,7,Edgar Sevikyan,Premier Liga,Pari NN,1.Liga,21,"1,75 m",Russland,Rechtsaußen,links,InterStarDeporte,,06.07.2022,30.06.2025,,Russland U21,4,0,400 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,700 Tsd. €,08.12.2020,4,7,,0,http://www.instagram.com/sevedgar7/,,,,4,"0,25",-,-,-,3,1,-,-,-,-,-,140'
Russland,20230421064439,https://www.transfermarkt.ch/timur-suleymanov/profil/spieler/582074,93,Timur Suleymanov,Premier Liga,Pari NN,1.Liga,23,"1,83 m",Russland,Mittelstürmer,beidfüßig,Shpinev Vadim,,01.07.2021,30.06.2026,,Russland U21,5,1,"1,00 Mio. €Letzte Änderung: 21.11.2022",Mio. €,Letzte Änderung: 21.11.2022,"1,00 Mio. €",21.11.2022,70,67,,40,,,,,21,"0,90",9,1,-,5,10,4,1,-,2,154',1.390'
Russland,20230421064455,https://www.transfermarkt.ch/momo-yansane/profil/spieler/490292,99,Momo Yansane,Premier Liga,Pari NN,1.Liga,25,"1,83 m",Guinea,Mittelstürmer,rechts,RHODES,,08.09.2022,30.06.2023,,Guinea,1,0,800 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,"1,20 Mio. €",25.12.2021,20,28,,0,http://www.instagram.com/yans.yansane/,,,,12,"0,58",-,-,-,9,3,3,-,-,-,-,371'
Russland,20230421064510,https://www.transfermarkt.ch/vyacheslav-krotov/profil/spieler/187460,9,Vyacheslav Krotov,Premier Liga,Pari NN,1.Liga,30,"1,83 m",Russland,Mittelstürmer,rechts,,,01.07.2022,30.06.2024,,,,,500 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,800 Tsd. €,20.12.2018,57,51,,8,,,,,19,"1,00",1,1,-,6,11,4,-,-,-,1.062',1.062'
Russland,20230421064534,https://www.transfermarkt.ch/vladislav-yakovlev/profil/spieler/646896,20,Vladislav Yakovlev,Premier Liga,Pari NN,1.Liga,21,"1,87 m",Russland,Mittelstürmer,beidfüßig,Emerald Promotion,,07.01.2023,30.06.2023,Russland U21,,3,1,500 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,500 Tsd. €,29.12.2021,9,9,,3,http://www.instagram.com/vladukha_yak/,,,,5,"0,00",-,-,-,3,2,-,-,-,-,-,131'
Russland,20230421064553,https://www.transfermarkt.ch/vitaliy-gudiev/profil/spieler/190188,33,Vitaliy Gudiev,Premier Liga,Khimki,1.Liga,27,"1,92 m",Russland,Torwart,links,Kazimir Gudiev,,10.07.2022,30.06.2023,,Russland U21,1,0,600 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,800 Tsd. €,23.12.2017,30,33,0,,,,22,2,8,"0,25",-,,-,1,-,-,-,-,,,674'
Russland,20230421064609,https://www.transfermarkt.ch/anton-mitryushkin/profil/spieler/260677,1,Anton Mitryushkin,Premier Liga,Khimki,1.Liga,27,"1,86 m",Russland,Torwart,rechts,World in Motion,,01.07.2022,30.06.2024,,Russland U21,14,0,300 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,"2,25 Mio. €",12.07.2018,9,9,0,,http://www.instagram.com/mitr_anton/,,3,1,2,"0,50",-,,-,-,-,-,-,-,,,180'
Russland,20230421064625,https://www.transfermarkt.ch/leo-andrade/profil/spieler/539135,66,Léo Andrade,Premier Liga,Khimki,1.Liga,25,"1,91 m",Brasilien,Innenverteidiger,links,Lipatin Sports,,09.02.2023,30.06.2025,,,,,600 Tsd. €Letzte Änderung: 01.11.2022,Tsd. €,Letzte Änderung: 01.11.2022,800 Tsd. €,21.05.2021,100,100,,0,http://www.instagram.com/leoandrade_66/,,,,6,"0,33",-,-,-,-,-,1,-,-,-,-,540'
Russland,20230421064643,https://www.transfermarkt.ch/cristian-tassano/profil/spieler/358738,17,Cristian Tassano,Premier Liga,Khimki,1.Liga,26,"1,86 m",Uruguay,Innenverteidiger,rechts,SoccerSoul,,10.02.2023,30.06.2025,,Uruguay U20,4,0,500 Tsd. €Letzte Änderung: 01.11.2022,Tsd. €,Letzte Änderung: 01.11.2022,650 Tsd. €,28.06.2019,83,83,,0,,,,,5,"0,20",-,-,-,-,-,1,-,-,-,-,450'
Russland,20230421064659,https://www.transfermarkt.ch/vitaliy-lystsov/profil/spieler/207519,50,Vitaliy Lystsov,Premier Liga,Khimki,1.Liga,27,"1,95 m",Russland,Innenverteidiger,rechts,,Nike,22.02.2023,30.06.2023,,Russland U21,9,1,400 Tsd. €Letzte Änderung: 07.10.2022,Tsd. €,Letzte Änderung: 07.10.2022,650 Tsd. €,14.03.2016,33,22,,0,,,,,2,"0,50",-,-,-,-,-,-,-,1,-,-,117'
Russland,20230421064716,https://www.transfermarkt.ch/artur-chernyi/profil/spieler/515249,19,Artur Chernyi,Premier Liga,Khimki,1.Liga,22,"1,84 m",Russland,Innenverteidiger,rechts,MV Team,adidas,10.07.2022,30.06.2025,,,,,350 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,400 Tsd. €,12.09.2022,17,24,,0,,,,,10,"0,70",-,-,-,6,2,2,-,-,-,-,488'
Russland,20230421064737,https://www.transfermarkt.ch/irakliy-chezhia/profil/spieler/105497,3,Irakliy Chezhia,2 Liga Gruppe 3,Khimki 2,3.Liga,30,"1,88 m",Russland,Innenverteidiger,rechts,,,14.07.2022,30.06.2023,,Russland U21,0,0,150 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,200 Tsd. €,07.12.2016,15,13,,0,,,,,4,"1,50",-,-,-,-,1,-,-,-,-,-,315'
Russland,20230421064757,https://www.transfermarkt.ch/stefan-melentijevic/profil/spieler/698547,23,Stefan Melentijevic,Premier Liga,Khimki,1.Liga,19,"1,89 m",Serbien,Innenverteidiger,rechts,EKIPA,,10.02.2023,30.06.2026,,Serbien U18,1,0,150 Tsd. €Letzte Änderung: 18.11.2022,Tsd. €,Letzte Änderung: 18.11.2022,150 Tsd. €,18.11.2022,17,11,,0,http://www.instagram.com/m_stefan7/,,,,1,"0,00",-,-,-,-,1,1,-,-,-,-,61'
Russland,20230421064812,https://www.transfermarkt.ch/nikola-antic/profil/spieler/144300,5,Nikola Antic,Premier Liga,Khimki,1.Liga,29,"1,78 m",Serbien,Linker Verteidiger,links,ohne Berater,,10.02.2023,30.06.2024,,Serbien U21,3,0,"1,20 Mio. €Letzte Änderung: 30.11.2022",Mio. €,Letzte Änderung: 30.11.2022,"1,60 Mio. €",25.06.2021,67,61,,0,,,,,4,"0,50",-,-,-,-,1,-,-,-,-,-,331'
Russland,20230421064829,https://www.transfermarkt.ch/bryan-idowu/profil/spieler/178957,4,Bryan Idowu,Premier Liga,Khimki,1.Liga,30,"1,79 m",Nigeria,Linker Verteidiger,rechts,DW Sports Management,,01.07.2021,30.06.2023,,Nigeria,10,1,800 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,"1,50 Mio. €",06.06.2018,57,58,,0,,,,,16,"0,56",-,-,-,3,2,3,-,-,-,-,1.199'
Russland,20230421064845,https://www.transfermarkt.ch/petar-golubovic/profil/spieler/239783,2,Petar Golubovic,Premier Liga,Khimki,1.Liga,28,"1,86 m",Serbien,Rechter Verteidiger,rechts,Familienangehörige,,07.02.2023,30.06.2024,,Serbien U21,2,0,350 Tsd. €Letzte Änderung: 09.12.2022,Tsd. €,Letzte Änderung: 09.12.2022,700 Tsd. €,25.11.2013,100,99,,0,,,,,6,"0,33",-,-,-,-,1,1,-,-,-,-,533'
Russland,20230421064902,https://www.transfermarkt.ch/lev-skvortsov/profil/spieler/481468,22,Lev Skvortsov,Premier Liga,Khimki,1.Liga,23,"1,80 m",Kasachstan,Rechter Verteidiger,beidfüßig,,,11.02.2023,30.06.2023,Kasachstan,,1,0,200 Tsd. €Letzte Änderung: 25.11.2022,Tsd. €,Letzte Änderung: 25.11.2022,200 Tsd. €,10.06.2022,0,1,,0,,,,,1,"0,00",-,-,-,1,-,-,-,-,-,-,7'
Russland,20230421064921,https://www.transfermarkt.ch/mory-gbane/profil/spieler/717585,42,Mory Gbane,Premier Liga,Khimki,1.Liga,22,"1,88 m",Elfenbeinküste,Defensives Mittelfeld,rechts,EKIPA,,12.07.2022,30.06.2023,,,,,800 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,"1,00 Mio. €",12.09.2022,48,49,,0,,,,,18,"0,67",-,-,-,7,7,2,-,-,-,-,1.022'
Russland,20230421064943,https://www.transfermarkt.ch/lachezar-kotev/profil/spieler/568242,80,Lachezar Kotev,Premier Liga,Khimki,1.Liga,25,"1,85 m",Bulgarien,Defensives Mittelfeld,rechts,KVD Player Agency,,11.02.2023,30.06.2025,,Bulgarien,0,0,600 Tsd. €Letzte Änderung: 28.11.2022,Tsd. €,Letzte Änderung: 28.11.2022,600 Tsd. €,28.11.2022,,,,,,unbekannte VerletzungRückkehr unbekannt,,,,,,,,,,,,,,,
Russland,20230421064956,https://www.transfermarkt.ch/david-kobesov/profil/spieler/600464,18,David Kobesov,Premier Liga,Khimki,1.Liga,23,"1,84 m",Russland,Defensives Mittelfeld,rechts,Glory Group Ltd.,,27.01.2023,30.06.2023,,,,,350 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,500 Tsd. €,30.05.2022,4,7,,4,,,,,4,"0,25",-,1,-,3,1,-,-,-,-,-,122'
Russland,20230421065018,https://www.transfermarkt.ch/danil-kazantsev/profil/spieler/687059,63,Danil Kazantsev,2 Liga Gruppe 3,Khimki 2,3.Liga,22,"1,87 m",Russland,Defensives Mittelfeld,rechts,ohne Berater,,15.07.2019,30.06.2023,,,,,100 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,200 Tsd. €,29.12.2020,31,28,,2,,,,,8,"1,50",-,1,-,-,2,2,-,-,-,-,658'
Russland,20230421065038,https://www.transfermarkt.ch/janio-bikel/profil/spieler/288121,16,Janio Bikel,Premier Liga,Khimki,1.Liga,27,"1,74 m",Guinea-Bissau,Zentrales Mittelfeld,rechts,Element Twelve,,11.02.2023,30.06.2024,Guinea-Bissau,,3,0,"1,00 Mio. €Letzte Änderung: 08.11.2022",Mio. €,Letzte Änderung: 08.11.2022,"2,50 Mio. €",09.11.2021,67,55,,33,http://www.instagram.com/janiobikel/,,,,4,"0,50",-,1,-,-,-,-,-,1,-,-,299'
Russland,20230421065049,https://www.transfermarkt.ch/ayaz-guliev/profil/spieler/260672,99,Ayaz Guliev,Premier Liga,Khimki,1.Liga,26,"1,72 m",Russland,Zentrales Mittelfeld,rechts,ohne Berater,,08.07.2022,30.06.2024,,Team FNL,1,0,600 Tsd. €Letzte Änderung: 13.04.2023,Tsd. €,Letzte Änderung: 13.04.2023,"3,00 Mio. €",20.12.2018,48,47,,5,,,,,13,"0,38",-,1,-,2,3,2,-,-,-,-,975'
Russland,20230421065107,https://www.transfermarkt.ch/nemanja-glavcic/profil/spieler/257468,20,Nemanja Glavcic,Premier Liga,Khimki,1.Liga,26,"1,70 m",Serbien,Zentrales Mittelfeld,links,EKIPA,,18.01.2022,31.05.2024,,Serbien B,0,0,500 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,"1,00 Mio. €",10.06.2021,17,21,,5,,,,,11,"0,64",-,1,-,7,3,1,-,-,-,-,440'
Russland,20230421065123,https://www.transfermarkt.ch/butta-magomedov/profil/spieler/395163,97,Butta Magomedov,Premier Liga,Khimki,1.Liga,25,"1,76 m",Russland,Offensives Mittelfeld,rechts,Glory Group Ltd.,,05.02.2022,30.06.2024,,,,,800 Tsd. €Letzte Änderung: 13.04.2023,Tsd. €,Letzte Änderung: 13.04.2023,800 Tsd. €,13.04.2023,70,63,,21,,,,,17,"0,41",4,-,-,1,6,3,-,-,1,328',1.313'
Russland,20230421065142,https://www.transfermarkt.ch/marcos-guilherme/profil/spieler/255989,11,Marcos Guilherme,Premier Liga,Khimki,1.Liga,27,"1,73 m",Brasilien,Linksaußen,rechts,Familienangehörige,,07.02.2023,30.06.2024,,Brasilien U20,16,6,"1,80 Mio. €Letzte Änderung: 13.04.2023",Mio. €,Letzte Änderung: 13.04.2023,"5,50 Mio. €",11.09.2015,67,64,,33,http://www.instagram.com/m.guilherme95/,,,,6,"0,33",1,-,-,2,4,-,-,-,-,344',344'
Russland,20230421065154,https://www.transfermarkt.ch/reziuan-mirzov/profil/spieler/232093,77,Reziuan Mirzov,Premier Liga,Khimki,1.Liga,29,"1,79 m",Russland,Linksaußen,rechts,APS,Nike,01.07.2022,30.06.2023,,Russland,0,0,"1,20 Mio. €Letzte Änderung: 21.11.2022",Mio. €,Letzte Änderung: 21.11.2022,"2,80 Mio. €",02.06.2021,43,50,,16,,,,,19,"0,74",2,1,-,9,5,4,-,-,-,521',1.041'
Russland,20230421065210,https://www.transfermarkt.ch/aleksandr-rudenko/profil/spieler/318468,9,Aleksandr Rudenko,Premier Liga,Khimki,1.Liga,24,"1,73 m",Russland,Linksaußen,links,,,19.02.2022,30.06.2024,,Russland U20,0,0,900 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,900 Tsd. €,23.12.2019,70,61,,26,,,,,19,"0,63",3,2,-,3,15,3,-,-,-,422',1.265'
Russland,20230421065228,https://www.transfermarkt.ch/vladimir-khubulov/profil/spieler/430484,15,Vladimir Khubulov,Premier Liga,Khimki,1.Liga,22,"1,79 m",Russland,Linksaußen,beidfüßig,Glory Group Ltd.,Nike,22.02.2023,30.06.2023,,Russland U18,4,0,500 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,500 Tsd. €,30.05.2022,17,21,,0,,,,,5,"0,20",-,-,-,1,4,1,-,-,-,-,251'
Russland,20230421065240,https://www.transfermarkt.ch/aleksandr-dolgov/profil/spieler/515506,10,Aleksandr Dolgov,Premier Liga,Khimki,1.Liga,24,"1,84 m",Russland,Mittelstürmer,rechts,,,03.09.2021,30.06.2024,,Russland U20,3,2,600 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,600 Tsd. €,12.09.2022,26,36,,37,,,,,20,"0,70",4,3,-,14,6,3,-,-,-,187',749'
Russland,20230421065258,https://www.transfermarkt.ch/dzhambulat-dulaev/profil/spieler/457911,84,Dzhambulat Dulaev,2 Liga Gruppe 3,Khimki 2,3.Liga,24,"1,79 m",Russland,Mittelstürmer,rechts,FPM,,15.07.2022,30.06.2023,,,,,275 Tsd. €Letzte Änderung: 02.12.2022,Tsd. €,Letzte Änderung: 02.12.2022,275 Tsd. €,03.12.2021,54,54,,30,,,,,18,"1,56",9,5,-,4,7,4,1,-,1,140',1.259'
Russland,20230421065320,https://www.transfermarkt.ch/ilya-sadygov/profil/spieler/686530,7,Ilya Sadygov,Premier Liga,Khimki,1.Liga,22,"1,92 m",Russland,Mittelstürmer,rechts,F. TOTİK Group,,01.07.2021,30.06.2024,,,,,200 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,200 Tsd. €,02.06.2022,17,17,,5,,,,,16,"0,44",1,-,-,12,4,2,-,-,1,353',353'
Russland,20230421065342,https://www.transfermarkt.ch/egor-baburin/profil/spieler/146918,12,Egor Baburin,Premier Liga,Torpedo Moskau,1.Liga,29,"1,91 m",Russland,Torwart,rechts,prosm,Nike,16.07.2022,30.06.2023,,Russland U21,5,0,500 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,"1,50 Mio. €",23.12.2019,61,61,43,,,,22,4,14,"0,79",-,,-,-,-,2,-,-,,,1.260'
Russland,20230421065358,https://www.transfermarkt.ch/vitaliy-botnar/profil/spieler/431706,51,Vitaliy Botnar,Premier Liga,Torpedo Moskau,1.Liga,21,"1,87 m",Russland,Torwart,links,Dvitex Sports Consulting,Puma,03.02.2020,30.06.2024,,Russland U21,0,0,500 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,600 Tsd. €,30.05.2022,17,14,0,,http://www.instagram.com/botnar.v_51/,,7,1,4,"0,25",-,,-,-,1,-,-,-,,,299'
Russland,20230421065409,https://www.transfermarkt.ch/aleksandr-dovbnya/profil/spieler/47004,56,Aleksandr Dovbnya,Premier Liga,Torpedo Moskau,1.Liga,36,"1,93 m",Russland,Torwart,rechts,Dvitex Sports Consulting,,15.01.2021,30.06.2023,,,,,100 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,800 Tsd. €,02.10.2017,22,25,0,,,,8,-,6,"0,17",-,,-,1,-,-,-,-,,,511'
Russland,20230421065430,https://www.transfermarkt.ch/yuriy-zhuravlev/profil/spieler/323710,23,Yuriy Zhuravlev,Premier Liga,Torpedo Moskau,1.Liga,26,"1,89 m",Russland,Innenverteidiger,links,AKA Global GmbH,,01.01.2023,30.06.2025,,Russland U18,4,0,"1,00 Mio. €Letzte Änderung: 21.11.2022",Mio. €,Letzte Änderung: 21.11.2022,"1,00 Mio. €",21.11.2022,57,57,,6,,,,,3,"1,33",-,-,-,-,-,-,-,-,-,-,270'
Russland,20230421065445,https://www.transfermarkt.ch/stefan-sapic/profil/spieler/429243,13,Stefan Sapic,Premier Liga,Torpedo Moskau,1.Liga,26,"2,02 m",Serbien,Innenverteidiger,rechts,,,08.09.2022,30.06.2024,,,,,800 Tsd. €Letzte Änderung: 13.04.2023,Tsd. €,Letzte Änderung: 13.04.2023,"1,60 Mio. €",25.12.2021,20,21,,8,,,,,5,"0,80",1,-,-,2,-,1,1,-,-,290',290'
Russland,20230421065508,https://www.transfermarkt.ch/ilya-kutepov/profil/spieler/129096,3,Ilya Kutepov,Premier Liga,Torpedo Moskau,1.Liga,29,"1,92 m",Russland,Innenverteidiger,rechts,Giovanni Damiano Drago,Puma,01.07.2022,30.06.2023,,Russland,13,0,600 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,"5,00 Mio. €",15.07.2018,35,28,,0,,,,,8,"1,13",-,-,-,-,2,4,-,1,-,-,582'
Russland,20230421065524,https://www.transfermarkt.ch/oleg-kozhemyakin/profil/spieler/343773,4,Oleg Kozhemyakin,Premier Liga,Torpedo Moskau,1.Liga,27,"1,84 m",Russland,Innenverteidiger,rechts,ATS,,03.08.2021,30.06.2023,,,,,600 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,800 Tsd. €,29.12.2020,78,84,,0,,,,,21,"0,62",-,-,-,3,3,1,-,-,-,-,1.746'
Russland,20230421065546,https://www.transfermarkt.ch/andrey-evdokimov/profil/spieler/615316,99,Andrey Evdokimov,Premier Liga,Torpedo Moskau,1.Liga,24,"1,92 m",Russland,Innenverteidiger,rechts,,,02.08.2020,30.06.2023,,Team PFL,3,0,300 Tsd. €Letzte Änderung: 13.04.2023,Tsd. €,Letzte Änderung: 13.04.2023,600 Tsd. €,07.12.2021,0,0,,0,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-
Russland,20230421065606,https://www.transfermarkt.ch/bojan-roganovic/profil/spieler/502020,90,Bojan Roganovic,Premier Liga,Torpedo Moskau,1.Liga,22,"1,81 m",Montenegro,Linker Verteidiger,links,ALSTA,,07.09.2022,30.06.2025,,Montenegro U21,6,0,700 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,800 Tsd. €,26.06.2022,53,53,,8,,,,,9,"1,00",-,1,-,1,2,5,-,-,-,-,717'
Russland,20230421065634,https://www.transfermarkt.ch/egor-proshkin/profil/spieler/605532,49,Egor Proshkin,Premier Liga,Torpedo Moskau,1.Liga,24,"1,87 m",Russland,Linker Verteidiger,links,,,01.08.2020,30.06.2023,,,,,300 Tsd. €Letzte Änderung: 13.04.2023,Tsd. €,Letzte Änderung: 13.04.2023,300 Tsd. €,13.04.2023,22,25,,0,,,,,10,"0,30",-,-,-,5,1,1,-,-,-,-,521'
Russland,20230421065657,https://www.transfermarkt.ch/artem-samsonov/profil/spieler/58843,44,Artem Samsonov,Premier Liga,Torpedo Moskau,1.Liga,34,"1,82 m",Russland,Linker Verteidiger,rechts,,,01.07.2018,30.06.2023,,Russland U19,2,0,200 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,350 Tsd. €,29.06.2014,70,68,,6,,Gelbsperre - Premier Ligabis 23.04.2023,,,18,"0,39",-,1,-,2,3,8,-,-,-,-,1.403'
Russland,20230421065713,https://www.transfermarkt.ch/roman-yuzepchuk/profil/spieler/351735,25,Roman Yuzepchuk,Premier Liga,Torpedo Moskau,1.Liga,25,"1,70 m",Belarus,Rechter Verteidiger,rechts,,,03.02.2023,30.06.2024,Belarus,,18,1,750 Tsd. €Letzte Änderung: 30.11.2022,Tsd. €,Letzte Änderung: 30.11.2022,750 Tsd. €,30.11.2022,83,76,,22,http://www.instagram.com/yuzepchuk97/,,,,6,"1,17",-,2,-,1,2,-,-,-,-,-,411'
Russland,20230421065729,https://www.transfermarkt.ch/evgeniy-shlyakov/profil/spieler/145981,5,Evgeniy Shlyakov,Premier Liga,Torpedo Moskau,1.Liga,31,"1,84 m",Russland,Rechter Verteidiger,rechts,,,01.01.2023,30.06.2024,,Russland U21,5,0,400 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,800 Tsd. €,20.12.2018,52,47,,7,,,,,3,"1,33",-,-,-,-,-,-,-,-,-,-,270'
Russland,20230421065747,https://www.transfermarkt.ch/mario-curic/profil/spieler/531350,97,Mario Curic,Premier Liga,Torpedo Moskau,1.Liga,24,"1,82 m",Kroatien,Defensives Mittelfeld,links,Familienangehörige,,08.09.2022,30.06.2024,,Kroatien U16,1,0,800 Tsd. €Letzte Änderung: 13.04.2023,Tsd. €,Letzte Änderung: 13.04.2023,"1,30 Mio. €",06.06.2022,33,40,,0,,,,,10,"0,80",-,-,-,5,3,-,-,-,-,-,531'
Russland,20230421065805,https://www.transfermarkt.ch/igor-savic/profil/spieler/454888,24,Igor Savic,Premier Liga,Torpedo Moskau,1.Liga,22,"1,95 m",Bosnien-Herzegowina,Defensives Mittelfeld,rechts,ARENA Sport Agency,,08.09.2022,30.06.2025,Bosnien U21,,10,0,700 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,700 Tsd. €,16.06.2022,67,62,,0,,,,,13,"0,92",-,-,-,3,5,4,-,-,-,-,835'
Russland,20230421065820,https://www.transfermarkt.ch/ivan-enin/profil/spieler/349909,35,Ivan Enin,Premier Liga,Torpedo Moskau,1.Liga,29,"1,83 m",Russland,Defensives Mittelfeld,rechts,Jurkicsport,,01.07.2021,30.06.2023,,,,,600 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,600 Tsd. €,30.05.2022,61,52,,0,,Bluterguss am SchienbeinRückkehr unbekannt,,,17,"0,35",-,-,-,3,9,3,-,-,-,-,1.068'
Russland,20230421065840,https://www.transfermarkt.ch/ravil-netfullin/profil/spieler/151282,52,Ravil Netfullin,Premier Liga,Torpedo Moskau,1.Liga,30,"1,83 m",Russland,Defensives Mittelfeld,rechts,,,10.01.2020,30.06.2024,,Russland U21,2,0,500 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,600 Tsd. €,30.05.2022,78,77,,6,,,,,20,"0,45",1,-,-,2,4,2,1,-,-,1.591',1.591'
Russland,20230421065857,https://www.transfermarkt.ch/mihail-caimacov/profil/spieler/414933,27,Mihail Caimacov,Premier Liga,Torpedo Moskau,1.Liga,24,"1,84 m",Moldawien,Zentrales Mittelfeld,links,LSA,Saller,07.09.2022,30.06.2023,Moldawien,,20,1,400 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,400 Tsd. €,06.01.2021,27,26,,0,http://www.instagram.com/caimacov10/,,,,8,"0,50",-,-,-,4,4,1,-,-,-,-,349'
Russland,20230421065911,https://www.transfermarkt.ch/aleksandr-orekhov/profil/spieler/673196,15,Aleksandr Orekhov,Premier Liga,Torpedo Moskau,1.Liga,20,"1,78 m",Russland,Zentrales Mittelfeld,beidfüßig,F. TOTİK Group,,11.04.2019,30.06.2024,,,,,150 Tsd. €Letzte Änderung: 02.12.2022,Tsd. €,Letzte Änderung: 02.12.2022,150 Tsd. €,02.12.2022,0,0,,0,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-
Russland,20230421065932,https://www.transfermarkt.ch/aleksandr-ryazantsev/profil/spieler/7252,7,Aleksandr Ryazantsev,Premier Liga,Torpedo Moskau,1.Liga,36,"1,79 m",Russland,Zentrales Mittelfeld,rechts,ppsports,,01.07.2019,30.06.2023,,Russland,5,0,100 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,"6,50 Mio. €",23.12.2011,30,33,,6,,,,,12,"0,58",-,1,-,5,4,-,-,-,-,-,676'
Russland,20230421065949,https://www.transfermarkt.ch/jaja/profil/spieler/739477,17,Jajá,Premier Liga,Torpedo Moskau,1.Liga,22,"1,77 m",Brasilien,Linksaußen,links,NG Soccer,,19.02.2023,30.06.2023,,Brasilien U20,3,1,"1,00 Mio. €Letzte Änderung: 28.12.2022",Mio. €,Letzte Änderung: 28.12.2022,"1,00 Mio. €",28.12.2022,0,17,,0,,,,,4,"1,00",-,-,-,4,-,-,-,-,-,-,92'
Russland,20230421070005,https://www.transfermarkt.ch/khozhimat-erkinov/profil/spieler/630015,22,Khozhimat Erkinov,Premier Liga,Torpedo Moskau,1.Liga,21,"1,73 m",Usbekistan,Linksaußen,beidfüßig,prosm,,08.07.2022,30.06.2025,Usbekistan,,15,2,500 Tsd. €Letzte Änderung: 21.11.2022,Tsd. €,Letzte Änderung: 21.11.2022,500 Tsd. €,21.06.2022,48,49,,6,http://instagram.com/xojimat_erkinov?igshid=3kbe3wyzyx99,,,,16,"0,31",-,1,-,5,6,4,-,-,-,-,1.015'
